"access.to.weapons","neighbouring.country.relations","organised.conflict..internal.","political.instability","political.terror","violent.crime","violent.demonstrations","log.gdp.per.capita","social.support","healthy.life.expectancy.at.birth","freedom.to.make.life.choices","generosity","perceptions.of.corruption","positive.affect","negative.affect","armed.services.personnel","deaths.from.conflict..external.","deaths.from.conflict..internal.","displaced.people","domestic...international.conflict","external.conflicts.fought","homicides","internal.conflicts.fought","jailed.population","militarisation","military.expenditure","nuclear.and.heavy.weapons","perceived.criminality.in.society","safety...security","security.officers...police","terrorist.activity","un.peacekeeping.funding","weapons.exports","weapons.imports","purchasing.power.index","safety.index","health.care.index","cost.of.living.index","property.price.to.income.ratio","traffic.commute.time.index","pollution.index","climate.index","cumulative_index"
"3","5","4","3.5","3","3","1.75",0.61263639563534,0.811320754716981,0.523510292524377,0.273026315789474,0.470786516853933,0.950323974082073,0.450885668276973,0.307359307359307,0.1095,0,0,0.001,0.644395604395605,0.15625,0.383928571428571,0,0.618123837363805,0.381904439173162,0.171696574225122,0.3735,0.508196721311475,0.61875258157786,0.423761825264329,0.358912224017232,0.0632847815168257,0.55075,0,0.157924743443558,0.5,0.294814814814815,0.172366621067031,0.0690345172586293,0.604,0.541155866900175,0.851704611792177,1.34536070602668
"2","1","1","1.25","1","2","1",0.836853220696938,0.867924528301887,0.790465872156013,0.805921052631579,0.773033707865168,0.471922246220302,0.768115942028985,0.311688311688312,0.101,0,0,0,0.0452747252747253,0.28125,0.218112244897959,0,0.2208344406059,0.522195865808201,0.399673735725938,1,0.25281762295082,0.21602643535729,0.350306065664997,0.491922455573506,0.0509794073329985,0.59425,0.13075,0.518814139110604,0.59366391184573,0.685925925925926,0.545143638850889,0.0275137568784392,0.52,0.195271453590193,0.851704611792177,1.89114304001776
"3","2","1","1","3","1","1.5",0.882259767687434,0.854202401372213,0.659588299024919,0.820723684210526,0.623595505617977,0.707343412526998,0.84219001610306,0.376623376623377,0.17925,0.709661354581673,0,0,0.338021978021978,0.75,0.403826530612245,0.01325,1,0.671297865130464,0.672512234910277,1,0.276639344262295,0.401486988847584,0.198942682248191,0.547657512116317,0,0.8885,0.05575,0.738882554161916,0.490358126721763,0.613333333333333,0.389876880984952,0.00100050025012506,0.508,0.206654991243433,0.851704611792177,2.39778532246034
"3","1","1","1.25","1","2","1",0.71752903907075,0.854202401372213,0.694257854821235,0.883223684210526,0.286516853932584,0.524838012958963,0.845410628019324,0.311688311688312,0.28025,0,0,0.000249999999999972,0,0,0.484183673469388,0,0.519266542652139,0.245001694340901,0.144371941272431,0.0185,0.53125,0.370095002065262,0.820812465219811,0.0600430802369413,0.359116022099448,0,0.0535,0.206955530216648,0.538567493112947,0.48,0.389876880984952,0.0470235117558779,0.666,0.0858143607705779,0.851704611792177,1.58792482313652
"4","2","3","3.125","3.5","4","2",0.602428722280887,0.857632933104631,0.595449620801734,0.333881578947368,0.168539325842697,0.842332613390929,0.859903381642512,0.296536796536797,0.146,0,0.2505,0.00224999999999997,0.361318681318681,0,1,0.0395,0.252458145096997,0.438834293459844,0.292414355628059,0.085,0.864497950819672,0.778603882693102,0.304396215915415,0.287022078621432,0.846559517830236,0.00924999999999998,0.3375,0.0832383124287343,0.0578512396694215,0.204444444444444,0.642954856361149,0.0900450225112556,0.542,0.547285464098074,0.851704611792177,1.41291121451047
"3","2","2","2.75","2","3","1.25",0.728616684266103,0.895368782161235,0.67172264355363,0.845394736842105,0.179775280898876,0.868250539956803,0.813204508856683,0.428571428571429,0.066,0,0,0,0.177142857142857,0,0.511479591836735,0,0.267074142971034,0.213486953575059,0.117047308319739,0.06975,0.633709016393443,0.55059892606361,0.843071786310517,0.207862143241788,0.364640883977901,0.000249999999999972,0.004,0.30672748004561,0.388429752066116,0.733333333333333,0.317373461012312,0.0340170085042521,0.666,0.402802101576182,0.851704611792177,1.71998721297011
"1","1","1","1","1","1","1",0.849524815205913,0.939965694682676,0.832069339111593,0.912828947368421,0.748314606741573,0.334773218142549,0.784219001610306,0.222943722943723,0.09175,0,0,0,0.0303296703296703,0.1875,0.114795918367347,0,0.239702365134201,0.215859030837004,0.356851549755302,0.063,0.349897540983607,0.121850475010326,0.253756260434057,0.29536887452881,0,0.142,0.75575,0.575256556442417,0.612947658402204,0.687407407407407,0.602599179206566,0.0260130065032516,0.49,0.0691768826619965,0.851704611792177,1.919160774643
"2","1","1","1","1","1","1",0.868180218233016,0.898799313893654,0.823401950162514,0.876644736842105,0.486516853932584,0.550755939524838,0.780998389694042,0.123376623376623,0.099,0,0,0,0.0202197802197802,0.125,0.0982142857142857,0,0.149348923731066,0.127075567604202,0.111337683523654,0.01775,0.148821721311475,0.0623709211069806,0.341958820255982,0,0.0283776996484179,0.13825,0.01275,0.50285062713797,0.825068870523416,0.777777777777778,0.472640218878249,0.0350175087543772,0.256,0.176882661996497,0.851704611792177,1.79787177373991
"3","3","3","3.25","3","2","1",0.681978176698346,0.891938250428817,0.593716143011918,0.421052631578947,0.273033707865169,0.67170626349892,0.455716586151369,0.166666666666667,0.18825,0,0,0.00374999999999998,0.353846153846154,0,0.337244897959184,0,0.597129949508371,0.386309725516774,0.17373572593801,0.0835,0.319672131147541,0.483684427922346,0.351419031719533,0.363758750673129,0.407835258663988,0.508,0.10375,0.174458380843786,0.727272727272727,0.308148148148148,0.204514363885089,0.0730365182591296,0.262,0.273204903677758,0.851704611792177,1.61530378218834
"2","1","1","1.25","1","2","1",0.856388595564942,0.825042881646655,0.806067172264356,0.825657894736842,0.444943820224719,0.455723542116631,0.77938808373591,0.287878787878788,0.1045,0,0,0,0.0272527472527473,0.16875,0.303571428571429,0,0.157852777039596,0.152490681125042,0.148042414355628,0.0215,0.356301229508197,0.227178851714168,0.368113522537563,0.341141626278944,0.108488196885987,0.12925,0.07275,0.482326111744584,0.608815426997245,0.752592592592593,0.544459644322845,0.0190095047523762,0.286,0.391418563922942,0.851704611792177,1.72047316558908
"4","1","1","1.75","4","4","3.25",0.646603308694122,0.862778730703259,0.57638136511376,0.710526315789474,0.358426966292135,0.781857451403888,0.682769726247987,0.471861471861472,0.0595,0,0,0,0.00703296703296704,0,1,0.0395,0.569758171671539,0.298881735005083,0.212479608482871,0.103,0.753329918032787,0.775712515489467,0.227323316638842,0.0315024232633279,0.392265193370166,0.00900000000000001,0.0215,0.228050171037628,0.257575757575758,0.392592592592593,0.274965800273598,0.064032016008004,0.626,0.403677758318739,0.851704611792177,1.60965920717047
"3","1","1","2","2","3","1",0.696937697993664,0.864493996569468,0.628385698808234,0.444078947368421,0.149438202247191,0.965442764578834,0.471819645732689,0.231601731601732,0.16125,0,0,0.00174999999999997,0.025054945054945,0.15625,0.224489795918367,0,0.193462662769067,0.230430362588953,0.208809135399674,0.0235,0.433401639344262,0.368029739776952,0.421257651641625,0.33306408185245,0.298593671521848,0.049,0.0195,0.194412770809578,0.629476584022039,0.456296296296296,0.202462380300958,0.0385192596298149,0.46,0.483362521891419,0.851704611792177,1.18131450088856
"2","1","1","1","1","1","1",0.849348820837733,0.917667238421955,0.85373781148429,0.927631578947369,0.659550561797753,0.41036717062635,0.851851851851852,0.387445887445887,0.0725,0,0,0,0.0294505494505494,0.18125,0.17984693877551,0,0.184958809460537,0.174855981023382,0.16394779771615,0.0775,0.255635245901639,0.102850061957869,0.163884251530328,0.312870220786214,0,0.2135,0.13175,0.58266818700114,0.680440771349862,0.662222222222222,0.461696306429549,0.0170085042521261,0.55,0.141856392294221,0.851704611792177,1.92328472899665
"3","1","1","1","2","2","2",0.732488560366068,0.725557461406518,0.780065005417119,0.661184210526316,0.417977528089888,0.826133909287257,0.78743961352657,0.489177489177489,0.132,0,0,0.000249999999999972,0,0,0.265816326530612,0,0.47727876694127,0.234496780752287,0.282626427406199,0.05075,0.555327868852459,0.358529533250723,0.262103505843072,0.421917070543888,0.137619286790558,0.00774999999999998,0.2105,0.313568985176739,0.53168044077135,0.466666666666667,0.272229822161423,0.0365182591295648,0.608,0.521015761821366,0.851704611792177,1.48449387276443
"4","2","4","1.75","4","4","1.75",0.63692361844421,0.833619210977702,0.732394366197183,0.697368421052632,0.264044943820225,0.859611231101512,0.869565217391304,0.4004329004329,0.24175,0,0.28,1,0.467252747252747,0,1,0.079,0.435290991230401,0.274822094205354,0.397634584013051,0.0285,0.597336065573771,0.959933911606774,0.372565386755704,0.764135702746365,0.0180813661476645,0,0.07175,0.171607753705815,0.37465564738292,0.611851851851852,0.205198358413133,0.0600300150075038,0.69,0.474605954465849,0.851704611792177,1.8398910046006
"3","2","1","2","1","2","1",0.735832453361493,0.624356775300172,0.715059588299025,0.537828947368421,0.265168539325843,0.866090712742981,0.494363929146538,0.404761904761905,0.14675,0,0,0.07725,0.113846153846154,0.15625,0.131377551020408,0,0.153600850385331,0.214164689935615,0.216557911908646,0.01325,0.246413934426229,0.232961586121437,0.578185865331107,0.0737749057619817,0.254645906579608,0,0.06075,0.256556442417332,0.78236914600551,0.425185185185185,0.332421340629275,0.0560280140070035,0.434,0.15061295971979,0.851704611792177,1.38029613301817
"1","1","1","1","1","1","1",0.868180218233016,0.95368782161235,0.827735644637053,0.944078947368421,0.624719101123596,0.155507559395248,0.86634460547504,0.24025974025974,0.11575,0,0,0,0.025054945054945,0.15625,0.086734693877551,0,0.0778634068562317,0.0962385631989156,0.191272430668842,0.02325,0.175204918032787,0.0598926063610078,0.154702281580412,0.332525578890684,0,0.1055,0.198,0.555302166476625,0.776859504132231,0.865185185185185,0.646374829001368,0.0210105052526263,0.266,0.204028021015762,0.851704611792177,1.89204101909456
"3","2","3","2.625","2","3","1.75",0.605772615276311,0.775300171526587,0.697724810400867,0.713815789473684,0.248314606741573,0.668466522678186,0.890499194847021,0.467532467532468,0.13825,0,0,5e-04,0.265494505494506,0,0.806887755102041,0,0.277703959606697,0.218908844459505,0.331566068515498,0.01475,0.565061475409836,0.522511358942586,0.251252086811352,0.0893914916532041,0.207935710698142,0.00274999999999997,0.069,0.135119726339795,0.353994490358127,0.477037037037037,0.169630642954856,0.0525262631315658,0.622,0.369527145359019,0.851704611792177,1.45906266598044
"3","3","2","2.875","4","4","3.5",0.574973600844773,0.55917667238422,0.459371614301192,0.480263157894737,0.280898876404494,0.687904967602592,0.468599033816425,0.512987012987013,0.20225,0,0.2745,0.00124999999999997,0.374065934065934,0.0125,0.269897959183673,0.05275,0.111613074674462,0.278210776008133,0.309951060358891,0.345,0.638575819672131,0.774060305658819,0.860879243183083,0.802907915993538,0.00175791059768958,5e-04,0.1025,0.127137970353478,0.458677685950413,0.505185185185185,0.122435020519836,0.0445222611305653,0.982,0.697898423817863,0.851704611792177,1.29942710518833
"2","3","1","1.625","1","2","1",0.77437521999296,0.881646655231561,0.732394366197183,0.736842105263158,0.192134831460674,0.563714902807775,0.621578099838969,0.164502164502165,0.16625,0,0,0.00224999999999997,0.209230769230769,0.2,0.410714285714286,0,0.420674993356365,0.148424262961708,0.34094616639478,0.00324999999999998,0.304047131147541,0.270549359768691,0.352253756260434,0.0963920301561659,0.101707684580613,0,0.094,0.258836944127708,0.779614325068871,0.727407407407407,0.320793433652531,0.0400200100050025,0.26,0.0166374781085814,0.851704611792177,1.63303573965724
"2","1","1","1.125","1","1","1",0.840021119324182,0.933104631217839,0.836403033586133,0.925986842105263,0.5,0.190064794816415,0.761674718196457,0.181818181818182,0.1545,0,0,0,0.0272527472527473,0.16875,0.1875,0,0.0568695190007972,0.30260928498814,0.255301794453507,0.03925,0.171106557377049,0.0433705080545229,0.0920979410127992,0,0,0.49025,0.4385,0.539338654503991,0.778236914600551,0.614814814814815,0.56703146374829,0.0280140070035017,0.506,0.0455341506129597,0.851704611792177,1.94377482288887
"2","1","1","1.375","1","2","1.5",0.833157338965153,0.843910806174957,0.879739978331528,0.740131578947368,0.219101123595506,0.6414686825054,0.768115942028985,0.233766233766234,0.1305,0,0,0,0.0435164835164835,0.26875,0.136479591836735,0,0.176720701567898,0.558115892917655,0.321778140293638,1,0.287909836065574,0.219330855018587,0.292988313856427,0.526117393645665,0.0150678051230538,0.85525,0.01975,0.507411630558723,0.528925619834711,0.816296296296296,0.545827633378933,0.040520260130065,0.328,0.309982486865149,0.851704611792177,1.77837656807524
"2","1","1","1","1","2","1",0.862372404083069,0.895368782161235,0.810400866738895,0.858552631578947,0.574157303370786,0.394168466522678,0.739130434782609,0.207792207792208,0.08425,0,0,0,0.0312087912087912,0.19375,0.0829081632653061,0,0.0967313313845336,0.267028126058963,0.183115823817292,0.15075,0.249231557377049,0.133415943824866,0.306343906510851,0.253634894991922,0.00175791059768958,0.5765,0.02975,0.621436716077537,0.807162534435262,0.712592592592593,0.456224350205198,0.0170085042521261,0.488,0.163747810858144,0.851704611792177,1.96361030871231
"3","2","3","1.875","1","2.5","2",0.75783174938402,0.739279588336192,0.823401950162514,0.271381578947368,0.0707865168539326,0.839092872570194,0.602254428341385,0.367965367965368,0.50725,0,0,0,0.290549450549451,0.15625,0.176020408163265,0,0.180972628222163,0.340901389359539,0.436786296900489,0.18775,0.536629098360656,0.354399008674102,0.592376182526433,0.364297253634895,0.0507282772476143,0,0.3,0.233751425313569,0.588154269972452,0.471111111111111,0.433652530779754,0.0475237618809405,0.506,0.295971978984238,0.851704611792177,1.50084338494383
"1","2","2","1.25","2","2","1.25",0.753255895811334,0.780445969125214,0.658721560130011,0.314144736842105,0.152808988764045,0.929805615550756,0.623188405797101,0.298701298701299,0.102,0,0,0.001,0.202197802197802,0.15625,0.14030612244898,0,0.319691735317566,0.036936631650288,0.124796084828711,0.0125,0.475409836065574,0.223461379595209,0.00834724540901503,0.0893914916532041,0,0.028,0.01225,0.237172177879133,0.663911845730027,0.287407407407407,0.266073871409029,0.0370185092546273,0.462,0.322241681260946,0.851704611792177,1.27277519478017
"4","3","3","1.125","4","3","2",0.466913058782119,0.353344768439108,0.333694474539545,0.674342105263158,0.371910112359551,0.787257019438445,0.634460547504026,0.465367965367965,0.03925,0,0.3995,0,0.595604395604396,0,0.346428571428571,0.55275,0.00425192665426516,0.478820738732633,0.411092985318108,1,0.400358606557377,0.448574969021066,0.0692821368948247,0.810446957458266,0.0522350577599196,0.000249999999999972,0.05325,0.336374002280502,0.578512396694215,0.554074074074074,0.0430916552667579,0.0400200100050025,0.72,0.549912434325744,0.851704611792177,1.48736500367053
"2","2","2","1.625","3","3","2.5",0.577085533262936,0.694682675814751,0.47237269772481,0.677631578947368,0.906741573033708,0.970842332613391,0.85829307568438,0.361471861471862,0.05875,0,0,5e-04,0.177142857142857,0,0.0612244897959184,0,0.0714855168748339,0.142663503896984,0.124796084828711,0.06175,0.131915983606557,0.338289962825279,0.1110183639399,0.518309100700054,0.274736313410346,0,0.03775,0.13169897377423,0.537190082644628,0.488888888888889,0.127222982216142,0.0830415207603802,0.588,0.54553415061296,0.851704611792177,1.06563342434688
"3","4","4","3.625","4","2","2.5",0.634459697289687,0.288164665523156,0.619718309859155,0.679276315789474,0.566292134831461,0.704103671706263,0.458937198067633,0.893939393939394,0.25725,0,0,0.00850000000000001,0.54021978021978,0,0.301020408163265,0.05275,0.555142173797502,0.340901389359539,0.497145187601958,0.21475,0.446977459016393,0.659231722428748,0.582637729549249,0.557081313947227,0.486438975389252,0.01825,0.01125,0.153933865450399,0.422865013774105,0.317037037037037,0.199042407660739,0.0920460230115058,0.856,0.65323992994746,0.851704611792177,1.2589501654175
"2","1","2","1","1","2","1.5",0.921154523055262,0.941680960548885,0.836403033586133,0.863486842105263,0.635955056179775,0.390928725701944,0.780998389694042,0.255411255411255,0.077,0,0,0,0.108571428571429,0.125,0.123724489795918,0,0.113739038001594,0.130464249406981,0.0566884176182708,0.004,0.301997950819672,0.166460140437836,0.29243183082916,0.241787829833064,0,0.208,0.03325,0.520524515393387,0.442148760330578,0.228148148148148,0.589603283173735,0.0175087543771886,0.216,0.155866900175131,0.851704611792177,1.72697682739108
"3","4","3","2","4","2","1.5",0.80675818373812,0.789022298456261,0.884073672806067,0.634868421052632,0.497752808988764,0.801295896328294,0.626409017713366,0.322510822510823,0.853,0,0,0.001,0.483076923076923,0,0.193877551020408,0.22375,0.492160510231199,0.906811250423585,0.984094616639478,1,0.319415983606557,0.470053696819496,0.391207568169171,0.55654281098546,0.0228528377699648,1,0.47725,0.376282782212087,0.721763085399449,0.714074074074074,0.486320109439124,0.0530265132566283,0.694,0.457968476357268,0.851704611792177,2.1448548807191
"3","1","1","1.75","2","3","1.75",0.820133755719817,0.866209262435678,0.875406283856988,0.342105263157895,0.303370786516854,0.935205183585313,0.616747181964573,0.480519480519481,0.111,0,0,0,0.0272527472527473,0.16875,0.0931122448979592,0,0.121977145894233,0.304981362250085,0.245513866231648,0.1395,0.391393442622951,0.345311854605535,0.530050083472454,0.206785137318255,0.00652938221998996,0.44075,0.0445,0.411060433295325,0.552341597796143,0.56,0.522571819425445,0.0500250125062531,0.526,0.428196147110333,0.851704611792177,1.47753294450826
"1","3","1","1","1","1","1.25",0.820837733192538,0.890222984562607,0.962080173347779,0.764802631578947,0.198876404494382,0.655507559395248,0.706924315619968,0.149350649350649,0.07375,0,0,0,0.177142857142857,0,0.0216836734693877,0,0.0380015944724953,0.112843104032531,0.15415986949429,0.232,0.28765368852459,0.0384138785625774,0.164997217584864,0,0.16273229532898,0,0.05025,0.54903078677309,0.931129476584022,0.856296296296296,0.504103967168263,0.0305152576288144,0.718,0.256567425569177,0.851704611792177,1.62315940401133
"4","2","3","3","3","2","1",0.731256599788807,0.903945111492281,0.520043336944745,0.613486842105263,0.333707865168539,0.720302375809935,0.674718196457327,0.145021645021645,0.08425,0,0,0.001,0.265494505494506,0,0.589285714285714,0,0.544512357161839,0.235513385293121,0.144371941272431,0.0705,0.556352459016393,0.522924411400248,0.221202003338898,0.301561658589122,0.00552486187845304,0,0.08825,0.193842645381984,0.5,0.488888888888889,0.292065663474692,0.0455227613806903,0.566,0.550788091068301,0.851704611792177,1.45349790343463
"4","5","4","3.5","3","3","1",0.664378739880324,0.579759862778731,0.619718309859155,0.378289473684211,0.456179775280899,0.909287257019438,0.420289855072464,0.294372294372294,0.3635,0,0.29,0.0055,0.762637362637363,0,0.330357142857143,0.22375,0.136858889184162,0.409352761775669,0.481239804241436,0.02725,0.604764344262295,0.575382073523337,0.537562604340568,0.699784598815293,0.673028628829734,0,0.0935,0.220068415051311,0.490358126721763,0.417777777777778,0.3406292749658,0.0805402701350675,0.414,0.658493870402802,0.851704611792177,1.50935423039039
"2","3","1","1.75","1","2","1.5",0.772791270679338,0.900514579759863,0.602383531960997,0.450657894736842,0.0910112359550562,0.947084233261339,0.436392914653784,0.365800865800866,0.1395,0,0,5e-04,0.202197802197802,0.15625,0.52984693877551,0,0.599255912835504,0.120298203998645,0.138254486133768,5e-04,0.535092213114754,0.362247005369682,0.322481914301614,0,0.0788548468106479,0,0.09575,0.227480045610034,0.702479338842975,0.623703703703704,0.270861833105335,0.0535267633816908,0.206,0.0840630472854641,0.851704611792177,1.59045474508493
"1","1","1","1.75","2","3","1.25",0.730200633579726,0.710120068610635,0.624052004333695,0.506578947368421,0.626966292134831,0.854211663066955,0.756843800322061,0.448051948051948,0.13525,0,0.262,0,0.115164835164835,0.125,0.239285714285714,0.01325,0.273452032952432,0.0962385631989156,0.245513866231648,0.03125,0.664446721311475,0.396530359355638,0.304396215915415,0.335756596661282,0.238322451029633,0.00674999999999998,0.04475,0.383124287343216,0.265840220385675,0.625185185185185,0.193570451436389,0.0290145072536268,0.54,0.434325744308231,0.851704611792177,1.54268003411114
"4","1","2","2","4","3.5","3.25",0.692889827525519,0.612349914236707,0.624052004333695,0.578947368421053,0.204494382022472,0.713822894168466,0.713365539452496,0.281385281385281,0.08525,0,0.436,0.000749999999999973,0.345494505494505,0,1,0.56575,0.382673398883869,0.209420535411725,0.0644371941272431,0.03125,0.473872950819672,0.735233374638579,0.395937673900946,0.196015078082929,0.0145655449522853,0,0.0215,0.326111744583808,0.457300275482094,0.642962962962963,0.181942544459644,0.0215107553776888,0.546,0.52276707530648,0.851704611792177,1.79689404888526
"2","2","1","2","2","3","1",0.593980992608236,0.86106346483705,0.368364030335861,0.524671052631579,0.569662921348315,0.921166306695464,0.434782608695652,0.218614718614719,0.127,0,0,0.00624999999999998,0.108571428571429,0.125,0.556887755102041,0,0.515280361413766,0.138935953913928,0.132544861337684,0.041,0.508196721311475,0.438248657579513,0.276015581524764,0,0.112757408337519,0,0.1335,0.127137970353478,0.268595041322314,0,0.253077975376197,0.0675337668834417,0.504,0.731173380035026,0.851704611792177,0.892815721299712
"2","1","1","1","1","2","1",0.868532206969377,0.8147512864494,0.85373781148429,0.883223684210526,0.668539325842696,0.394168466522678,0.77133655394525,0.205627705627706,0.08375,0,0,0,0.0294505494505494,0.18125,0.0892857142857143,0,0.0821153335104969,0.371738393764825,0.200652528548124,0.04125,0.185963114754098,0.101610904584882,0.314134668892599,0,0,1,0.20825,0.537058152793615,0.669421487603306,0.577777777777778,0.53625170998632,0.0195097548774387,0.468,0.183012259194396,0.851704611792177,1.90946871428614
"1","1","1","1","1","2","1",0.823477648715241,1,0.801733477789816,0.945723684210526,0.743820224719101,0.150107991360691,0.856682769726248,0.114718614718615,0.0715,0,0,0,0.025054945054945,0.15625,0.0969387755102041,0,0.336433696518735,0.0884445950525246,0.216557911908646,0.00424999999999998,0.355276639344262,0.14209004543577,0.160545353366722,0,0,0.11525,0.19225,0.480615735461802,0.589531680440771,0.74962962962963,0.575239398084815,0.0155077538769385,0.298,0.0831873905429072,0.851704611792177,1.87636775998926
"2","1","1","1","1","1","1",0.898979232664555,0.931389365351629,0.85807150595883,0.955592105263158,0.661797752808989,0.272138228941685,0.85829307568438,0.220779220779221,0.18375,0,0,0,0.0272527472527473,0.16875,0.048469387755102,0,0.0884932234918948,0.462555066079295,0.232055464926591,0.02925,0.105788934426229,0.0503923998347791,0.10740122426266,0.474151857835218,0.00728277247614262,1,0.669,0.519384264538199,0.716253443526171,0.718518518518519,0.848153214774282,0.0260130065032516,0.256,0.0971978984238179,0.851704611792177,1.98915056791379
"4","4","4","3","5","4","3.5",0.436466033086941,0.271012006861064,0.19068255687974,0.361842105263158,0.468539325842697,0.723542116630669,0.331723027375201,0.480519480519481,0.1175,0.0622509960159363,0.61775,0.06775,0.941978021978022,0,0.578571428571429,1,0.0231198511825671,0.516096238563199,0.499184339314845,1,0.494108606557377,0.809582817017761,0.304396215915415,0.965535810446957,0.0996986438975389,0,0.109,0.160775370581528,0.301652892561983,0.343703703703704,0.0636114911080711,0.0585292646323162,0.268,0.602451838879159,0.851704611792177,1.6843621894153
"4","3","4","2.75","4","4","1.5",0.518127419922563,0.771869639794168,0.455037919826652,0.896381578947368,0.320224719101124,0.764578833693305,0.85829307568438,0.528138528138528,0.047,0,0.37125,0.01175,0.60967032967033,0,0.664030612244898,0.19725,0.191336699441935,0.210437139952558,0.15415986949429,0.00974999999999998,0.358350409836066,0.638579099545642,0.0976627712854758,0.749057619816909,0.0517327975891512,0,0.00600000000000001,0.152223489167617,0.603305785123967,0.631111111111111,0.136114911080711,0.0830415207603802,0.762,0.555166374781086,0.851704611792177,1.51260067095034
"2","2","1","1.375","1","2","1",0.754135867652235,0.838765008576329,0.719393282773565,0.700657894736842,0.271910112359551,0.823974082073434,0.592592592592593,0.287878787878788,0.09775,0,0,0.000249999999999972,0.113846153846154,0.15625,0.116071428571429,0,0.3659314376827,0.167062012876991,0.331566068515498,0.152,0.275614754098361,0.166873192895498,0.237618252643294,0,0.0203415369161225,0.04025,0.08325,0.30957810718358,0.663911845730027,0.408888888888889,0.227770177838577,0.0460230115057529,0.472,0.341506129597198,0.851704611792177,1.41808118066556
"1","1","1","1.5","2","1","1",0.774903203097501,0.792452830188679,0.827735644637053,0.712171052631579,0.192134831460674,0.965442764578834,0.589371980676328,0.571428571428572,0.12625,0,0,0,0.025054945054945,0.15625,0.142857142857143,0,0.2208344406059,0.1209759403592,0.208809135399674,0.02075,0.320440573770492,0.199917389508468,0.50723427935448,0,0.110999497739829,0.01175,0.366,0.292474344355758,0.696969696969697,0.557037037037037,0.334473324213406,0.0310155077538769,0.344,0.169877408056042,0.851704611792177,1.33671680507957
"3","1","1","1.5","2","2","1",0.728616684266103,0.656946826758148,0.645720476706392,0.705592105263158,0.21685393258427,0.988120950323974,0.586151368760064,0.443722943722944,0.13575,0,0,0.000749999999999973,0.0294505494505494,0.18125,0.113520408163265,0,0.256444326335371,0.251779057946459,0.237765089722675,0.06575,0.379610655737705,0.222635274679884,0.252365052865888,0,0.322199899547966,0.073,0.039,0.189281641961232,0.785123966942149,0.297777777777778,0.19015047879617,0.0550275137568784,0.432,0.447460595446585,0.851704611792177,1.27712688089569
"4","5","3","3.125","4","3","1.75",0.739704329461457,0.891938250428817,0.489707475622969,0.523026315789474,0.18314606741573,0.935205183585313,0.557165861513688,0.0497835497835498,0.2255,0,0.3365,0.004,0.669010989010989,0,0.777551020408163,0.10525,0.927185756045708,0.76753642832938,0.578711256117455,1,0.553790983606557,0.83271375464684,0.608235948803561,0.744211093161012,0.116022099447514,1,0.01325,0.193842645381984,0.454545454545454,0.241481481481481,0.283173734610123,0.0625312656328164,0.76,0.569176882661997,0.851704611792177,1.87421961949334
"3","3","2","2.25","2","2","2",0.65311510031679,0.706689536878216,0.650054171180932,0.294407894736842,0.30561797752809,0.876889848812095,0.336553945249597,0.424242424242424,0.14175,0,0,0.1665,0.265494505494506,0,0.137755102040816,0,0.241828328461334,0.220264317180617,0.255301794453507,0.048,0.376280737704918,0.369268897149938,0.421535893155259,0.1900915455035,0.186840783525866,0.058,0.00724999999999998,0.194412770809578,0.639118457300275,0.402962962962963,0.213406292749658,0.0735367683841921,0.254,0.333625218914186,0.851704611792177,1.3779217091728
"1","1","1","1.125","1","1","1",0.96004927842309,0.792452830188679,0.944745395449621,0.855263157894737,0.542696629213483,0.0561555075593953,0.761674718196457,0.0757575757575757,0.25575,0,0,0,0.025054945054945,0.15625,0.00510204081632654,0,0.414297103374967,0.30260928498814,0.57300163132137,0.056,0.086577868852459,0.0479140850888063,0.110461880912632,0,0,0.1515,1,0.346636259977195,0.887052341597796,0.512592592592592,0.544459644322845,0.102051025512756,0.722,0.266199649737303,0.851704611792177,1.44479410370462
"2","2","2","1.25","1","2","1",0.760823653643083,0.924528301886792,0.702058504875406,0.361842105263158,0.233707865168539,0.951403887688985,0.594202898550725,0.350649350649351,0.11125,0,0,5e-04,0.202197802197802,0.15625,0.127551020408163,0,0.326069625298964,0.101321585903084,0.167618270799347,0.01475,0.393954918032787,0.203221809169765,0.445464663327769,0.0169628432956381,0.00979407332998491,0.01625,0.01025,0.279931584948689,0.730027548209366,0.537777777777778,0.281121751025992,0.0365182591295648,0.516,0.256567425569177,0.851704611792177,1.52535174336321
"1","2","2","1","1","1","1",0.789334741288279,0.852487135506004,0.806067172264356,0.870065789473684,0.384269662921348,0.912526997840173,0.613526570048309,0.333333333333333,0.13925,0,0,0,0.202197802197802,0.15625,0.0663265306122449,0,0.0884932234918948,0.117926126736699,0.17536704730832,0.00600000000000001,0.1875,0.0590665014456836,0.38536449638286,0,0.391009542943245,0,0.11525,0.325541619156214,0.723140495867769,0.505185185185185,0.376196990424077,0.0445222611305653,0.18,0.188266199649737,0.851704611792177,1.45029714595019
"4","2","4","1.75","4","5","3.75",0.632875747976065,0.847341337907376,0.117009750812568,0.814144736842105,0.226966292134831,0.870410367170626,0.731078904991948,0.116883116883117,0.044,0,0,0,0.398241758241758,0.275,1,0,0.542386393834706,0.232802439850898,0.169657422512235,0.02225,0.822233606557377,0.855844692275919,0.304396215915415,0,0.0062782521346057,0.08725,0.03675,0.528506271379704,0.0991735537190082,0.477037037037037,0.192886456908345,0.00600300150075037,0.592,0.40630472854641,0.851704611792177,1.7657569185214
